match_id,match,teamInnings,battingPos,batsmanName,out/not_out,runs,balls,4s,6s,SR
T209582,KKR Vs Capitals,Capitals,6.00,RovmanPowell,not_out,33.00,16.00,1.00,3.00,206.25
T209582,KKR Vs Capitals,Capitals,7.00,AxarPatel,out,24.00,17.00,2.00,1.00,141.17
T209582,KKR Vs Capitals,Capitals,8.00,ShardulThakur,not_out,8.00,14.00,0.00,0.00,57.14
T209115,Sunrisers Vs Titans,Sunrisers,1.00,AbhishekSharma,out,65.00,42.00,6.00,3.00,154.76
T209115,Sunrisers Vs Titans,Sunrisers,2.00,KaneWilliamson,out,5.00,8.00,1.00,0.00,62.50
T209115,Sunrisers Vs Titans,Sunrisers,3.00,RahulTripathi,out,16.00,10.00,2.00,1.00,160.00
T209115,Sunrisers Vs Titans,Sunrisers,4.00,AidenMarkram,out,56.00,40.00,2.00,3.00,140.00
T209115,Sunrisers Vs Titans,Sunrisers,5.00,NicholasPooran,out,3.00,5.00,0.00,0.00,60.00
T209115,Sunrisers Vs Titans,Sunrisers,6.00,WashingtonSundar,out,3.00,4.00,0.00,0.00,75.00
T209115,Sunrisers Vs Titans,Sunrisers,7.00,ShashankSingh,not_out,25.00,6.00,1.00,3.00,416.66
T209115,Sunrisers Vs Titans,Sunrisers,8.00,MarcoJansen,not_out,8.00,5.00,0.00,1.00,160.00
T209115,Sunrisers Vs Titans,Titans,1.00,WriddhimanSaha,out,68.00,38.00,11.00,1.00,178.94
T209115,Sunrisers Vs Titans,Titans,2.00,ShubmanGill,out,22.00,24.00,1.00,1.00,91.66
T209115,Sunrisers Vs Titans,Titans,3.00,HardikPandya,out,10.00,6.00,2.00,0.00,166.66
T209115,Sunrisers Vs Titans,Titans,4.00,DavidMiller,out,17.00,19.00,1.00,0.00,89.47
T209115,Sunrisers Vs Titans,Titans,5.00,RahulTewatia,not_out,40.00,21.00,4.00,2.00,190.47
T209115,Sunrisers Vs Titans,Titans,6.00,AbhinavManohar,out,0.00,1.00,0.00,0.00,0.00
T209115,Sunrisers Vs Titans,Titans,7.00,RashidKhan,not_out,31.00,11.00,0.00,4.00,281.81
T205212,Royals Vs RCB,Royals,1.00,JosButtler,out,8.00,9.00,1.00,0.00,88.88
T205212,Royals Vs RCB,Royals,2.00,DevduttPadikkal,out,7.00,7.00,0.00,1.00,100.00
T205212,Royals Vs RCB,Royals,3.00,RavichandranAshwin,out,17.00,9.00,4.00,0.00,188.88
T205212,Royals Vs RCB,Royals,4.00,SanjuSamson,out,27.00,21.00,1.00,3.00,128.57
T205212,Royals Vs RCB,Royals,5.00,DarylMitchell,out,16.00,24.00,0.00,0.00,66.66
T205212,Royals Vs RCB,Royals,6.00,RiyanParag,not_out,56.00,31.00,3.00,4.00,180.64
T205212,Royals Vs RCB,Royals,7.00,ShimronHetmyer,out,3.00,7.00,0.00,0.00,42.85
T205212,Royals Vs RCB,Royals,8.00,TrentBoult,out,5.00,7.00,0.00,0.00,71.42
T205212,Royals Vs RCB,Royals,9.00,PrasidhKrishna,out,2.00,5.00,0.00,0.00,40.00
T205212,Royals Vs RCB,Royals,10.00,YuzvendraChahal,not_out,0.00,0.00,0.00,0.00,-
T205212,Royals Vs RCB,RCB,1.00,ViratKohli,out,9.00,10.00,2.00,0.00,90.00
T205212,Royals Vs RCB,RCB,2.00,FafduPlessis,out,23.00,21.00,3.00,1.00,109.52
T205212,Royals Vs RCB,RCB,3.00,RajatPatidar,out,16.00,16.00,0.00,1.00,100.00
T205212,Royals Vs RCB,RCB,4.00,GlennMaxwell,out,0.00,1.00,0.00,0.00,0.00
T205212,Royals Vs RCB,RCB,5.00,ShahbazAhmed,out,17.00,27.00,0.00,1.00,62.96
T205212,Royals Vs RCB,RCB,6.00,SuyashPrabhudessai,out,2.00,7.00,0.00,0.00,28.57
T205212,Royals Vs RCB,RCB,7.00,DineshKarthik,out,6.00,4.00,1.00,0.00,150.00
T205212,Royals Vs RCB,RCB,8.00,WaninduHasaranga,out,18.00,13.00,2.00,0.00,138.46
T205212,Royals Vs RCB,RCB,9.00,HarshalPatel,out,8.00,11.00,0.00,1.00,72.72
T205212,Royals Vs RCB,RCB,10.00,MohammedSiraj,out,5.00,5.00,1.00,0.00,100.00
T205212,Royals Vs RCB,RCB,11.00,JoshHazlewood,not_out,0.00,2.00,0.00,0.00,0.00
T207611,Punjab Kings Vs Super Kings,Punjab Kings,1.00,MayankAgarwal,out,18.00,21.00,2.00,0.00,85.71
T207611,Punjab Kings Vs Super Kings,Punjab Kings,2.00,ShikharDhawan,not_out,88.00,59.00,9.00,2.00,149.15
T207611,Punjab Kings Vs Super Kings,Punjab Kings,3.00,BhanukaRajapaksa,out,42.00,32.00,2.00,2.00,131.25
T207611,Punjab Kings Vs Super Kings,Punjab Kings,4.00,LiamLivingstone,out,19.00,7.00,1.00,2.00,271.42
T207611,Punjab Kings Vs Super Kings,Punjab Kings,5.00,JonnyBairstow,out,6.00,3.00,1.00,0.00,200.00
T207611,Punjab Kings Vs Super Kings,Super Kings,1.00,RuturajGaikwad,out,30.00,27.00,4.00,0.00,111.11
T207611,Punjab Kings Vs Super Kings,Super Kings,2.00,RobinUthappa,out,1.00,7.00,0.00,0.00,14.28
T207611,Punjab Kings Vs Super Kings,Super Kings,3.00,MitchellSantner,out,9.00,15.00,1.00,0.00,60.00
T207611,Punjab Kings Vs Super Kings,Super Kings,4.00,ShivamDube,out,8.00,7.00,1.00,0.00,114.28
T207611,Punjab Kings Vs Super Kings,Super Kings,5.00,AmbatiRayudu,out,78.00,39.00,7.00,6.00,200.00
T207611,Punjab Kings Vs Super Kings,Super Kings,6.00,RavindraJadeja,not_out,21.00,16.00,1.00,1.00,131.25
T207611,Punjab Kings Vs Super Kings,Super Kings,7.00,MSDhoni,out,12.00,8.00,1.00,1.00,150.00
T207611,Punjab Kings Vs Super Kings,Super Kings,8.00,DwainePretorius,not_out,1.00,1.00,0.00,0.00,100.00
T208801,Super Giants Vs Mumbai,Super Giants,1.00,QuintondeKock,out,10.00,9.00,0.00,1.00,111.11
T208801,Super Giants Vs Mumbai,Super Giants,2.00,KLRahul,not_out,103.00,62.00,12.00,4.00,166.12
T208801,Super Giants Vs Mumbai,Super Giants,3.00,ManishPandey,out,22.00,22.00,0.00,1.00,100.00
T208801,Super Giants Vs Mumbai,Super Giants,4.00,MarcusStoinis,out,0.00,3.00,0.00,0.00,0.00
T208801,Super Giants Vs Mumbai,Super Giants,5.00,KrunalPandya,out,1.00,2.00,0.00,0.00,50.00
T208801,Super Giants Vs Mumbai,Super Giants,6.00,DeepakHooda,out,10.00,9.00,1.00,0.00,111.11
T208801,Super Giants Vs Mumbai,Super Giants,7.00,AyushBadoni,out,14.00,11.00,0.00,1.00,127.27
T208801,Super Giants Vs Mumbai,Super Giants,8.00,JasonHolder,not_out,0.00,2.00,0.00,0.00,0.00
T208801,Super Giants Vs Mumbai,Mumbai,1.00,IshanKishan,out,8.00,20.00,0.00,0.00,40.00
T208801,Super Giants Vs Mumbai,Mumbai,2.00,RohitSharma,out,39.00,31.00,5.00,1.00,125.80
T208801,Super Giants Vs Mumbai,Mumbai,3.00,DewaldBrevis,out,3.00,5.00,0.00,0.00,60.00
T208801,Super Giants Vs Mumbai,Mumbai,4.00,SuryakumarYadav,out,7.00,7.00,1.00,0.00,100.00
T208801,Super Giants Vs Mumbai,Mumbai,5.00,TilakVarma,out,38.00,27.00,2.00,2.00,140.74
T208801,Super Giants Vs Mumbai,Mumbai,6.00,KieronPollard,out,19.00,20.00,0.00,1.00,95.00
T208801,Super Giants Vs Mumbai,Mumbai,7.00,DanielSams,out,3.00,7.00,0.00,0.00,42.85
T208801,Super Giants Vs Mumbai,Mumbai,8.00,JaydevUnadkat,out,1.00,1.00,0.00,0.00,100.00
T208801,Super Giants Vs Mumbai,Mumbai,9.00,HrithikShokeen,not_out,0.00,0.00,0.00,0.00,-
T208801,Super Giants Vs Mumbai,Mumbai,10.00,JaspritBumrah,not_out,0.00,2.00,0.00,0.00,0.00
T208774,RCB Vs Sunrisers,RCB,1.00,FafduPlessis,out,5.00,7.00,1.00,0.00,71.42
T208774,RCB Vs Sunrisers,RCB,2.00,AnujRawat,out,0.00,2.00,0.00,0.00,0.00
T208774,RCB Vs Sunrisers,RCB,3.00,ViratKohli,out,0.00,1.00,0.00,0.00,0.00
T208774,RCB Vs Sunrisers,RCB,4.00,GlennMaxwell,out,12.00,11.00,2.00,0.00,109.09
T208774,RCB Vs Sunrisers,RCB,5.00,SuyashPrabhudessai,out,15.00,20.00,1.00,0.00,75.00
T208774,RCB Vs Sunrisers,RCB,6.00,ShahbazAhmed,out,7.00,12.00,1.00,0.00,58.33
T208774,RCB Vs Sunrisers,RCB,7.00,DineshKarthik,out,0.00,3.00,0.00,0.00,0.00
T208774,RCB Vs Sunrisers,RCB,8.00,HarshalPatel,out,4.00,8.00,0.00,0.00,50.00
T208774,RCB Vs Sunrisers,RCB,9.00,WaninduHasaranga,out,8.00,19.00,1.00,0.00,42.10
T208774,RCB Vs Sunrisers,RCB,10.00,JoshHazlewood,not_out,3.00,11.00,0.00,0.00,27.27
T208774,RCB Vs Sunrisers,RCB,11.00,MohammedSiraj,out,2.00,4.00,0.00,0.00,50.00
T208774,RCB Vs Sunrisers,Sunrisers,1.00,AbhishekSharma,out,47.00,28.00,8.00,1.00,167.85
T208774,RCB Vs Sunrisers,Sunrisers,2.00,KaneWilliamson,not_out,16.00,17.00,2.00,0.00,94.11
T208774,RCB Vs Sunrisers,Sunrisers,3.00,RahulTripathi,not_out,7.00,3.00,0.00,1.00,233.33
T208514,Titans Vs KKR,Titans,1.00,WriddhimanSaha,out,25.00,25.00,2.00,1.00,100.00
T208514,Titans Vs KKR,Titans,2.00,ShubmanGill,out,7.00,5.00,1.00,0.00,140.00
T208514,Titans Vs KKR,Titans,3.00,HardikPandya,out,67.00,49.00,4.00,2.00,136.73
T208514,Titans Vs KKR,Titans,4.00,DavidMiller,out,27.00,20.00,1.00,2.00,135.00
T208514,Titans Vs KKR,Titans,5.00,RahulTewatia,out,17.00,12.00,2.00,0.00,141.66
T208514,Titans Vs KKR,Titans,6.00,RashidKhan,out,0.00,2.00,0.00,0.00,0.00
T208514,Titans Vs KKR,Titans,7.00,AbhinavManohar,out,2.00,4.00,0.00,0.00,50.00
T208514,Titans Vs KKR,Titans,8.00,LockieFerguson,out,0.00,1.00,0.00,0.00,0.00
T208514,Titans Vs KKR,Titans,9.00,AlzarriJoseph,not_out,1.00,1.00,0.00,0.00,100.00
T208514,Titans Vs KKR,Titans,10.00,YashDayal,out,0.00,1.00,0.00,0.00,0.00
T208514,Titans Vs KKR,KKR,1.00,SamBillings,out,4.00,4.00,1.00,0.00,100.00
T208514,Titans Vs KKR,KKR,2.00,SunilNarine,out,5.00,5.00,1.00,0.00,100.00
T208514,Titans Vs KKR,KKR,3.00,ShreyasIyer,out,12.00,15.00,1.00,1.00,80.00
T208514,Titans Vs KKR,KKR,4.00,NitishRana,out,2.00,7.00,0.00,0.00,28.57
T208514,Titans Vs KKR,KKR,5.00,RinkuSingh,out,35.00,28.00,4.00,1.00,125.00
T208514,Titans Vs KKR,KKR,6.00,VenkateshIyer,out,17.00,17.00,2.00,0.00,100.00
T208514,Titans Vs KKR,KKR,7.00,AndreRussell,out,48.00,25.00,1.00,6.00,192.00
T208514,Titans Vs KKR,KKR,8.00,ShivamMavi,out,2.00,4.00,0.00,0.00,50.00
T208514,Titans Vs KKR,KKR,9.00,UmeshYadav,not_out,15.00,15.00,1.00,1.00,100.00
T208514,Titans Vs KKR,KKR,10.00,TimSouthee,not_out,1.00,1.00,0.00,0.00,100.00
T206421,Royals Vs Capitals,Royals,1.00,JosButtler,out,116.00,65.00,9.00,9.00,178.46
T206421,Royals Vs Capitals,Royals,2.00,DevduttPadikkal,out,54.00,35.00,7.00,2.00,154.28
T206421,Royals Vs Capitals,Royals,3.00,SanjuSamson,not_out,46.00,19.00,5.00,3.00,242.10
T206421,Royals Vs Capitals,Royals,4.00,ShimronHetmyer,not_out,1.00,1.00,0.00,0.00,100.00
T206421,Royals Vs Capitals,Capitals,1.00,PrithviShaw,out,37.00,27.00,5.00,1.00,137.03
T206421,Royals Vs Capitals,Capitals,2.00,DavidWarner,out,28.00,14.00,5.00,1.00,200.00
T206421,Royals Vs Capitals,Capitals,3.00,SarfarazKhan,out,1.00,3.00,0.00,0.00,33.33
T206421,Royals Vs Capitals,Capitals,4.00,RishabhPant,out,44.00,24.00,4.00,2.00,183.33
T206421,Royals Vs Capitals,Capitals,5.00,LalitYadav,out,37.00,24.00,3.00,2.00,154.16
T206421,Royals Vs Capitals,Capitals,6.00,AxarPatel,out,1.00,4.00,0.00,0.00,25.00
T206421,Royals Vs Capitals,Capitals,7.00,ShardulThakur,out,10.00,7.00,0.00,1.00,142.85
T206421,Royals Vs Capitals,Capitals,8.00,RovmanPowell,out,36.00,15.00,0.00,5.00,240.00
T206421,Royals Vs Capitals,Capitals,9.00,KuldeepYadav,not_out,0.00,3.00,0.00,0.00,0.00
T202326,Mumbai Vs Super Kings,Mumbai,1.00,RohitSharma,out,0.00,2.00,0.00,0.00,0.00
T202326,Mumbai Vs Super Kings,Mumbai,2.00,IshanKishan,out,0.00,1.00,0.00,0.00,0.00
T202326,Mumbai Vs Super Kings,Mumbai,3.00,DewaldBrevis,out,4.00,7.00,0.00,0.00,57.14
T202326,Mumbai Vs Super Kings,Mumbai,4.00,SuryakumarYadav,out,32.00,21.00,3.00,1.00,152.38
T202326,Mumbai Vs Super Kings,Mumbai,5.00,TilakVarma,not_out,51.00,43.00,3.00,2.00,118.60
T202326,Mumbai Vs Super Kings,Mumbai,6.00,HrithikShokeen,out,25.00,25.00,3.00,0.00,100.00
T202326,Mumbai Vs Super Kings,Mumbai,7.00,KieronPollard,out,14.00,9.00,1.00,1.00,155.55
T202326,Mumbai Vs Super Kings,Mumbai,8.00,DanielSams,out,5.00,3.00,1.00,0.00,166.66
T202326,Mumbai Vs Super Kings,Mumbai,9.00,JaydevUnadkat,not_out,19.00,9.00,1.00,1.00,211.11
T202326,Mumbai Vs Super Kings,Super Kings,1.00,RuturajGaikwad,out,0.00,1.00,0.00,0.00,0.00
T202326,Mumbai Vs Super Kings,Super Kings,2.00,RobinUthappa,out,30.00,25.00,2.00,2.00,120.00
T202326,Mumbai Vs Super Kings,Super Kings,3.00,MitchellSantner,out,11.00,9.00,2.00,0.00,122.22
T202326,Mumbai Vs Super Kings,Super Kings,4.00,AmbatiRayudu,out,40.00,35.00,2.00,3.00,114.28
T202326,Mumbai Vs Super Kings,Super Kings,5.00,ShivamDube,out,13.00,14.00,0.00,1.00,92.85
T202326,Mumbai Vs Super Kings,Super Kings,6.00,RavindraJadeja,out,3.00,8.00,0.00,0.00,37.50
T202326,Mumbai Vs Super Kings,Super Kings,7.00,MSDhoni,not_out,28.00,13.00,3.00,1.00,215.38
T202326,Mumbai Vs Super Kings,Super Kings,8.00,DwainePretorius,out,22.00,14.00,2.00,1.00,157.14
T202326,Mumbai Vs Super Kings,Super Kings,9.00,DwayneBravo,not_out,1.00,1.00,0.00,0.00,100.00
T203741,Punjab Kings Vs Capitals,Punjab Kings,1.00,MayankAgarwal,out,24.00,15.00,4.00,0.00,160.00
T203741,Punjab Kings Vs Capitals,Punjab Kings,2.00,ShikharDhawan,out,9.00,10.00,1.00,0.00,90.00
T203741,Punjab Kings Vs Capitals,Punjab Kings,3.00,JonnyBairstow,out,9.00,8.00,2.00,0.00,112.50
T203741,Punjab Kings Vs Capitals,Punjab Kings,4.00,LiamLivingstone,out,2.00,3.00,0.00,0.00,66.66
T203741,Punjab Kings Vs Capitals,Punjab Kings,5.00,JiteshSharma,out,32.00,23.00,5.00,0.00,139.13
T203741,Punjab Kings Vs Capitals,Punjab Kings,6.00,MShahrukhKhan,out,12.00,20.00,0.00,0.00,60.00
T203741,Punjab Kings Vs Capitals,Punjab Kings,7.00,KagisoRabada,out,2.00,6.00,0.00,0.00,33.33
T203741,Punjab Kings Vs Capitals,Punjab Kings,8.00,NathanEllis,out,0.00,2.00,0.00,0.00,0.00
T203741,Punjab Kings Vs Capitals,Punjab Kings,9.00,RahulChahar,out,12.00,12.00,1.00,1.00,100.00
T203741,Punjab Kings Vs Capitals,Punjab Kings,10.00,ArshdeepSingh,out,9.00,17.00,2.00,0.00,52.94
T203741,Punjab Kings Vs Capitals,Punjab Kings,11.00,VaibhavArora,not_out,2.00,4.00,0.00,0.00,50.00
T203741,Punjab Kings Vs Capitals,Capitals,1.00,PrithviShaw,out,41.00,20.00,7.00,1.00,205.00
T203741,Punjab Kings Vs Capitals,Capitals,2.00,DavidWarner,not_out,60.00,30.00,10.00,1.00,200.00
T203741,Punjab Kings Vs Capitals,Capitals,3.00,SarfarazKhan,not_out,12.00,13.00,1.00,0.00,92.30
T204535,RCB Vs Super Giants,RCB,1.00,AnujRawat,out,4.00,5.00,1.00,0.00,80.00
T204535,RCB Vs Super Giants,RCB,2.00,FafduPlessis,out,96.00,64.00,11.00,2.00,150.00
T204535,RCB Vs Super Giants,RCB,3.00,ViratKohli,out,0.00,1.00,0.00,0.00,0.00
T204535,RCB Vs Super Giants,RCB,4.00,GlennMaxwell,out,23.00,11.00,3.00,1.00,209.09
T204535,RCB Vs Super Giants,RCB,5.00,SuyashPrabhudessai,out,10.00,9.00,0.00,1.00,111.11
T204535,RCB Vs Super Giants,RCB,6.00,ShahbazAhmed,out,26.00,22.00,1.00,0.00,118.18
T204535,RCB Vs Super Giants,RCB,7.00,DineshKarthik,not_out,13.00,8.00,0.00,1.00,162.50
T204535,RCB Vs Super Giants,RCB,8.00,HarshalPatel,not_out,0.00,1.00,0.00,0.00,0.00
T204535,RCB Vs Super Giants,Super Giants,1.00,QuintondeKock,out,3.00,5.00,0.00,0.00,60.00
T204535,RCB Vs Super Giants,Super Giants,2.00,KLRahul,out,30.00,24.00,3.00,1.00,125.00
T204535,RCB Vs Super Giants,Super Giants,3.00,ManishPandey,out,6.00,8.00,1.00,0.00,75.00
T204535,RCB Vs Super Giants,Super Giants,4.00,KrunalPandya,out,42.00,28.00,5.00,2.00,150.00
T204535,RCB Vs Super Giants,Super Giants,5.00,DeepakHooda,out,13.00,14.00,1.00,0.00,92.85
T204535,RCB Vs Super Giants,Super Giants,6.00,AyushBadoni,out,13.00,13.00,2.00,0.00,100.00
T204535,RCB Vs Super Giants,Super Giants,7.00,MarcusStoinis,out,24.00,15.00,2.00,1.00,160.00
T204535,RCB Vs Super Giants,Super Giants,8.00,JasonHolder,out,16.00,9.00,0.00,2.00,177.77
T204535,RCB Vs Super Giants,Super Giants,9.00,DushmanthaChameera,not_out,1.00,3.00,0.00,0.00,33.33
T204535,RCB Vs Super Giants,Super Giants,10.00,RaviBishnoi,not_out,0.00,1.00,0.00,0.00,0.00
T206892,Royals Vs KKR,Royals,1.00,JosButtler,out,103.00,61.00,9.00,5.00,168.85
T206892,Royals Vs KKR,Royals,2.00,DevduttPadikkal,out,24.00,18.00,3.00,1.00,133.33
T206892,Royals Vs KKR,Royals,3.00,SanjuSamson,out,38.00,19.00,3.00,2.00,200.00
T206892,Royals Vs KKR,Royals,4.00,ShimronHetmyer,not_out,26.00,13.00,2.00,2.00,200.00
T206892,Royals Vs KKR,Royals,5.00,RiyanParag,out,5.00,3.00,1.00,0.00,166.66
T206892,Royals Vs KKR,Royals,6.00,KarunNair,out,3.00,5.00,0.00,0.00,60.00
T206892,Royals Vs KKR,Royals,7.00,RavichandranAshwin,not_out,2.00,2.00,0.00,0.00,100.00
T206892,Royals Vs KKR,KKR,1.00,AaronFinch,out,58.00,28.00,9.00,2.00,207.14
T206892,Royals Vs KKR,KKR,2.00,SunilNarine,out,0.00,0.00,0.00,0.00,-
T206892,Royals Vs KKR,KKR,3.00,ShreyasIyer,out,85.00,51.00,7.00,4.00,166.66
T206892,Royals Vs KKR,KKR,4.00,NitishRana,out,18.00,11.00,1.00,1.00,163.63
T206892,Royals Vs KKR,KKR,5.00,AndreRussell,out,0.00,1.00,0.00,0.00,0.00
T206892,Royals Vs KKR,KKR,6.00,VenkateshIyer,out,6.00,7.00,0.00,0.00,85.71
T206892,Royals Vs KKR,KKR,7.00,SheldonJackson,out,8.00,8.00,0.00,0.00,100.00
T206892,Royals Vs KKR,KKR,8.00,ShivamMavi,out,0.00,1.00,0.00,0.00,0.00
T206892,Royals Vs KKR,KKR,9.00,PatCummins,out,0.00,1.00,0.00,0.00,0.00
T206892,Royals Vs KKR,KKR,10.00,UmeshYadav,out,21.00,9.00,1.00,2.00,233.33
T206892,Royals Vs KKR,KKR,11.00,VarunChakravarthy,not_out,1.00,1.00,0.00,0.00,100.00
T206030,Super Kings Vs Titans,Super Kings,1.00,RuturajGaikwad,out,73.00,48.00,5.00,5.00,152.08
T206030,Super Kings Vs Titans,Super Kings,2.00,RobinUthappa,out,3.00,10.00,0.00,0.00,30.00
T206030,Super Kings Vs Titans,Super Kings,3.00,MoeenAli,out,1.00,3.00,0.00,0.00,33.33
T206030,Super Kings Vs Titans,Super Kings,4.00,AmbatiRayudu,out,46.00,31.00,4.00,2.00,148.38
T206030,Super Kings Vs Titans,Super Kings,5.00,ShivamDube,out,19.00,17.00,2.00,0.00,111.76
T206030,Super Kings Vs Titans,Super Kings,6.00,RavindraJadeja,not_out,22.00,12.00,0.00,2.00,183.33
T206030,Super Kings Vs Titans,Titans,1.00,WriddhimanSaha,out,11.00,18.00,0.00,0.00,61.11
T206030,Super Kings Vs Titans,Titans,2.00,ShubmanGill,out,0.00,1.00,0.00,0.00,0.00
T206030,Super Kings Vs Titans,Titans,3.00,VijayShankar,out,0.00,2.00,0.00,0.00,0.00
T206030,Super Kings Vs Titans,Titans,4.00,AbhinavManohar,out,12.00,12.00,2.00,0.00,100.00
T206030,Super Kings Vs Titans,Titans,5.00,DavidMiller,not_out,94.00,51.00,8.00,6.00,184.31
T206030,Super Kings Vs Titans,Titans,6.00,RahulTewatia,out,6.00,14.00,0.00,0.00,42.85
T206030,Super Kings Vs Titans,Titans,7.00,RashidKhan,out,40.00,21.00,2.00,3.00,190.47
T206030,Super Kings Vs Titans,Titans,8.00,AlzarriJoseph,out,0.00,1.00,0.00,0.00,0.00
T206030,Super Kings Vs Titans,Titans,9.00,LockieFerguson,not_out,0.00,0.00,0.00,0.00,-
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,1.00,ShikharDhawan,out,8.00,11.00,1.00,0.00,72.72
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,2.00,PrabhsimranSingh,out,14.00,11.00,2.00,0.00,127.27
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,3.00,JonnyBairstow,out,12.00,10.00,2.00,0.00,120.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,4.00,LiamLivingstone,out,60.00,33.00,5.00,4.00,181.81
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,5.00,JiteshSharma,out,11.00,8.00,2.00,0.00,137.50
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,6.00,MShahrukhKhan,out,26.00,28.00,1.00,2.00,92.85
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,7.00,OdeanSmith,out,13.00,15.00,0.00,1.00,86.66
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,8.00,KagisoRabada,not_out,0.00,0.00,0.00,0.00,-
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,9.00,RahulChahar,out,0.00,2.00,0.00,0.00,0.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,10.00,VaibhavArora,out,0.00,1.00,0.00,0.00,0.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,11.00,ArshdeepSingh,out,0.00,1.00,0.00,0.00,0.00
T208958,Punjab Kings Vs Sunrisers,Sunrisers,1.00,AbhishekSharma,out,31.00,25.00,3.00,1.00,124.00
T208958,Punjab Kings Vs Sunrisers,Sunrisers,2.00,KaneWilliamson,out,3.00,9.00,0.00,0.00,33.33
T208958,Punjab Kings Vs Sunrisers,Sunrisers,3.00,RahulTripathi,out,34.00,22.00,4.00,1.00,154.54
T208958,Punjab Kings Vs Sunrisers,Sunrisers,4.00,AidenMarkram,not_out,41.00,27.00,4.00,1.00,151.85
T208958,Punjab Kings Vs Sunrisers,Sunrisers,5.00,NicholasPooran,not_out,35.00,30.00,1.00,1.00,116.66
T205793,RCB Vs Capitals,RCB,1.00,FafduPlessis,out,8.00,11.00,2.00,0.00,72.72
T205793,RCB Vs Capitals,RCB,2.00,AnujRawat,out,0.00,1.00,0.00,0.00,0.00
T205793,RCB Vs Capitals,RCB,3.00,ViratKohli,out,12.00,14.00,1.00,0.00,85.71
T205793,RCB Vs Capitals,RCB,4.00,GlennMaxwell,out,55.00,34.00,7.00,2.00,161.76
T205793,RCB Vs Capitals,RCB,5.00,SuyashPrabhudessai,out,6.00,5.00,1.00,0.00,120.00
T205793,RCB Vs Capitals,RCB,6.00,ShahbazAhmed,not_out,32.00,21.00,3.00,1.00,152.38
T205793,RCB Vs Capitals,RCB,7.00,DineshKarthik,not_out,66.00,34.00,5.00,5.00,194.11
T205793,RCB Vs Capitals,Capitals,1.00,PrithviShaw,out,16.00,13.00,1.00,1.00,123.07
T205793,RCB Vs Capitals,Capitals,2.00,DavidWarner,out,66.00,38.00,4.00,5.00,173.68
T205793,RCB Vs Capitals,Capitals,3.00,MitchellMarsh,out,14.00,24.00,0.00,0.00,58.33
T205793,RCB Vs Capitals,Capitals,4.00,RishabhPant,out,34.00,17.00,3.00,2.00,200.00
T205793,RCB Vs Capitals,Capitals,5.00,RovmanPowell,out,0.00,1.00,0.00,0.00,0.00
T205793,RCB Vs Capitals,Capitals,6.00,LalitYadav,out,1.00,4.00,0.00,0.00,25.00
T205793,RCB Vs Capitals,Capitals,7.00,ShardulThakur,out,17.00,9.00,0.00,2.00,188.88
T205793,RCB Vs Capitals,Capitals,8.00,AxarPatel,not_out,10.00,7.00,1.00,0.00,142.85
T205793,RCB Vs Capitals,Capitals,9.00,KuldeepYadav,not_out,10.00,7.00,2.00,0.00,142.85
T204555,Super Giants Vs Mumbai,Super Giants,1.00,KLRahul,not_out,103.00,60.00,9.00,5.00,171.66
T204555,Super Giants Vs Mumbai,Super Giants,2.00,QuintondeKock,out,24.00,13.00,4.00,1.00,184.61
T204555,Super Giants Vs Mumbai,Super Giants,3.00,ManishPandey,out,38.00,29.00,6.00,0.00,131.03
T204555,Super Giants Vs Mumbai,Super Giants,4.00,MarcusStoinis,out,10.00,9.00,0.00,1.00,111.11
T204555,Super Giants Vs Mumbai,Super Giants,5.00,DeepakHooda,out,15.00,8.00,1.00,1.00,187.50
T204555,Super Giants Vs Mumbai,Super Giants,6.00,KrunalPandya,not_out,1.00,1.00,0.00,0.00,100.00
T204555,Super Giants Vs Mumbai,Mumbai,1.00,IshanKishan,out,13.00,17.00,2.00,0.00,76.47
T204555,Super Giants Vs Mumbai,Mumbai,2.00,RohitSharma,out,6.00,7.00,1.00,0.00,85.71
T204555,Super Giants Vs Mumbai,Mumbai,3.00,DewaldBrevis,out,31.00,13.00,6.00,1.00,238.46
T204555,Super Giants Vs Mumbai,Mumbai,4.00,SuryakumarYadav,out,37.00,27.00,3.00,0.00,137.03
T204555,Super Giants Vs Mumbai,Mumbai,5.00,TilakVarma,out,26.00,26.00,2.00,0.00,100.00
T204555,Super Giants Vs Mumbai,Mumbai,6.00,KieronPollard,out,25.00,14.00,1.00,2.00,178.57
T204555,Super Giants Vs Mumbai,Mumbai,7.00,FabianAllen,out,8.00,7.00,1.00,0.00,114.28
T204555,Super Giants Vs Mumbai,Mumbai,8.00,JaydevUnadkat,out,14.00,6.00,2.00,1.00,233.33
