match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T207344,Sunrisers Vs Capitals,Capitals,KuldeepYadav,3.00,0.00,27.00,0.00,9.00,4.00,1.00,2.00,0.00,0.00
T207344,Sunrisers Vs Capitals,Capitals,AxarPatel,4.00,0.00,29.00,1.00,7.25,7.00,0.00,2.00,2.00,0.00
T207344,Sunrisers Vs Capitals,Sunrisers,BhuvneshwarKumar,4.00,0.00,45.00,1.00,11.25,5.00,3.00,2.00,3.00,0.00
T207344,Sunrisers Vs Capitals,Sunrisers,AkealHosein,4.00,0.00,40.00,1.00,10.00,6.00,4.00,2.00,0.00,0.00
T207344,Sunrisers Vs Capitals,Sunrisers,TNatarajan,4.00,0.00,34.00,1.00,8.50,4.00,2.00,1.00,0.00,0.00
T207344,Sunrisers Vs Capitals,Sunrisers,UmranMalik,1.00,0.00,22.00,0.00,22.00,0.00,2.00,2.00,0.00,0.00
T207344,Sunrisers Vs Capitals,Sunrisers,MayankMarkande,4.00,0.00,20.00,2.00,5.00,7.00,1.00,0.00,0.00,0.00
T207344,Sunrisers Vs Capitals,Sunrisers,AbhishekSharma,3.00,0.00,26.00,1.00,8.66,5.00,2.00,1.00,0.00,0.00
T201505,KKR Vs Titans,Titans,MohammedShami,4.00,0.00,33.00,3.00,8.25,12.00,3.00,2.00,0.00,0.00
T201505,KKR Vs Titans,Titans,HardikPandya,3.00,0.00,34.00,0.00,11.33,9.00,3.00,3.00,1.00,0.00
T201505,KKR Vs Titans,Titans,RashidKhan,4.00,0.00,54.00,0.00,13.50,3.00,3.00,4.00,1.00,0.00
T201505,KKR Vs Titans,Titans,JoshLittle,4.00,0.00,25.00,2.00,6.25,12.00,2.00,1.00,0.00,0.00
T201505,KKR Vs Titans,Titans,NoorAhmad,4.00,0.00,21.00,2.00,5.25,12.00,1.00,1.00,1.00,0.00
T201505,KKR Vs Titans,Titans,MohitSharma,1.00,0.00,12.00,0.00,12.00,1.00,0.00,1.00,0.00,0.00
T201505,KKR Vs Titans,KKR,HarshitRana,3.00,0.00,25.00,1.00,8.33,6.00,4.00,0.00,1.00,0.00
T201505,KKR Vs Titans,KKR,AndreRussell,3.00,0.00,29.00,1.00,9.66,6.00,3.00,1.00,1.00,0.00
T201505,KKR Vs Titans,KKR,VarunChakravarthy,4.00,0.00,42.00,0.00,10.50,7.00,3.00,3.00,0.00,0.00
T201505,KKR Vs Titans,KKR,SuyashSharma,4.00,0.00,37.00,0.00,9.25,7.00,3.00,2.00,0.00,0.00
T201505,KKR Vs Titans,KKR,SunilNarine,3.00,0.00,24.00,1.00,8.00,3.00,1.00,1.00,0.00,0.00
T201505,KKR Vs Titans,KKR,NitishRana,0.50,0.00,14.00,0.00,16.80,0.00,1.00,1.00,1.00,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,GurnoorBrar,3.00,0.00,42.00,0.00,14.00,7.00,4.00,3.00,1.00,2.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,ArshdeepSingh,4.00,0.00,54.00,1.00,13.50,4.00,10.00,0.00,2.00,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,KagisoRabada,4.00,0.00,52.00,2.00,13.00,12.00,3.00,5.00,2.00,2.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,SikandarRaza,1.00,0.00,17.00,0.00,17.00,2.00,1.00,2.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,RahulChahar,4.00,0.00,29.00,0.00,7.25,8.00,2.00,1.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,SamCurran,3.00,0.00,38.00,1.00,12.66,5.00,4.00,2.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Punjab Kings,LiamLivingstone,1.00,0.00,19.00,1.00,19.00,1.00,3.00,1.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Super Giants,MarcusStoinis,1.50,0.00,21.00,1.00,11.45,5.00,2.00,1.00,4.00,0.00
T204958,Super Giants Vs Punjab Kings,Super Giants,KyleMayers,1.00,0.00,4.00,0.00,4.00,5.00,1.00,0.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Super Giants,AyushBadoni,0.10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Super Giants,Naveen-ul-Haq,4.00,0.00,30.00,3.00,7.50,11.00,2.00,0.00,1.00,1.00
T204958,Super Giants Vs Punjab Kings,Super Giants,AveshKhan,2.00,0.00,28.00,0.00,14.00,1.00,3.00,1.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Super Giants,AmitMishra,2.00,0.00,23.00,0.00,11.50,1.00,2.00,1.00,0.00,0.00
T204958,Super Giants Vs Punjab Kings,Super Giants,RaviBishnoi,4.00,0.00,41.00,2.00,10.25,9.00,4.00,2.00,0.00,1.00
T204958,Super Giants Vs Punjab Kings,Super Giants,YashThakur,3.50,0.00,37.00,4.00,9.65,9.00,3.00,2.00,1.00,0.00
T204958,Super Giants Vs Punjab Kings,Super Giants,KrunalPandya,1.00,0.00,13.00,0.00,13.00,2.00,1.00,1.00,1.00,0.00
T204283,Royals Vs Super Kings,Super Kings,AkashSingh,2.00,0.00,32.00,0.00,16.00,3.00,6.00,1.00,0.00,0.00
T204283,Royals Vs Super Kings,Super Kings,TusharDeshpande,4.00,0.00,42.00,2.00,10.50,10.00,5.00,2.00,0.00,0.00
T204283,Royals Vs Super Kings,Super Kings,MaheeshTheekshana,4.00,0.00,24.00,1.00,6.00,11.00,3.00,0.00,1.00,0.00
T204283,Royals Vs Super Kings,Super Kings,RavindraJadeja,4.00,0.00,32.00,1.00,8.00,6.00,2.00,1.00,1.00,0.00
T204283,Royals Vs Super Kings,Super Kings,MoeenAli,2.00,0.00,17.00,0.00,8.50,2.00,0.00,1.00,0.00,0.00
T204283,Royals Vs Super Kings,Super Kings,MatheeshaPathirana,4.00,0.00,48.00,0.00,12.00,5.00,5.00,1.00,2.00,0.00
T204283,Royals Vs Super Kings,Royals,SandeepSharma,4.00,0.00,24.00,0.00,6.00,10.00,3.00,0.00,0.00,0.00
T204283,Royals Vs Super Kings,Royals,KuldipYadav,3.00,0.00,18.00,1.00,6.00,4.00,1.00,0.00,0.00,0.00
T204283,Royals Vs Super Kings,Royals,JasonHolder,4.00,0.00,49.00,0.00,12.25,4.00,4.00,3.00,1.00,0.00
T204283,Royals Vs Super Kings,Royals,RavichandranAshwin,4.00,0.00,35.00,2.00,8.75,7.00,1.00,2.00,0.00,0.00
T204283,Royals Vs Super Kings,Royals,AdamZampa,3.00,0.00,22.00,3.00,7.33,7.00,2.00,1.00,0.00,0.00
T204283,Royals Vs Super Kings,Royals,YuzvendraChahal,2.00,0.00,21.00,0.00,10.50,3.00,2.00,1.00,0.00,0.00
T202291,KKR Vs RCB,RCB,MohammedSiraj,4.00,0.00,33.00,1.00,8.25,11.00,5.00,1.00,0.00,0.00
T202291,KKR Vs RCB,RCB,DavidWilley,3.00,0.00,31.00,0.00,10.33,5.00,4.00,1.00,1.00,0.00
T202291,KKR Vs RCB,RCB,WaninduHasaranga,4.00,0.00,24.00,2.00,6.00,10.00,3.00,0.00,0.00,0.00
T202291,KKR Vs RCB,RCB,ShahbazAhmed,1.00,0.00,25.00,0.00,25.00,1.00,0.00,4.00,0.00,0.00
T202291,KKR Vs RCB,RCB,VijaykumarVyshak,4.00,0.00,41.00,2.00,10.25,3.00,2.00,2.00,3.00,0.00
T202291,KKR Vs RCB,RCB,HarshalPatel,4.00,0.00,44.00,0.00,11.00,7.00,2.00,4.00,1.00,0.00
T202291,KKR Vs RCB,KKR,VaibhavArora,2.00,0.00,22.00,0.00,11.00,3.00,3.00,0.00,1.00,0.00
T202291,KKR Vs RCB,KKR,UmeshYadav,1.00,0.00,19.00,0.00,19.00,0.00,1.00,2.00,0.00,0.00
T202291,KKR Vs RCB,KKR,SuyashSharma,4.00,0.00,30.00,2.00,7.50,5.00,3.00,0.00,1.00,0.00
T202291,KKR Vs RCB,KKR,VarunChakravarthy,4.00,0.00,27.00,3.00,6.75,9.00,2.00,1.00,0.00,0.00
T202291,KKR Vs RCB,KKR,AndreRussell,4.00,0.00,29.00,2.00,7.25,11.00,1.00,2.00,0.00,0.00
T202291,KKR Vs RCB,KKR,SunilNarine,4.00,0.00,41.00,0.00,10.25,2.00,1.00,2.00,0.00,0.00
T202291,KKR Vs RCB,KKR,NitishRana,1.00,0.00,8.00,0.00,8.00,1.00,1.00,0.00,0.00,0.00
T208781,Titans Vs Mumbai,Mumbai,ArjunTendulkar,2.00,0.00,9.00,1.00,4.50,7.00,0.00,0.00,0.00,0.00
T208781,Titans Vs Mumbai,Mumbai,JasonBehrendorff,4.00,0.00,37.00,1.00,9.25,8.00,2.00,2.00,2.00,0.00
T208781,Titans Vs Mumbai,Mumbai,RileyMeredith,4.00,0.00,49.00,1.00,12.25,6.00,4.00,3.00,2.00,0.00
T208781,Titans Vs Mumbai,Mumbai,CameronGreen,2.00,0.00,39.00,0.00,19.50,0.00,2.00,4.00,0.00,0.00
T208781,Titans Vs Mumbai,Mumbai,PiyushChawla,4.00,0.00,34.00,2.00,8.50,7.00,3.00,1.00,1.00,0.00
T208781,Titans Vs Mumbai,Mumbai,KumarKartikeya,4.00,0.00,39.00,1.00,9.75,7.00,3.00,2.00,0.00,0.00
T208781,Titans Vs Mumbai,Titans,MohammedShami,4.00,0.00,18.00,0.00,4.50,14.00,2.00,0.00,1.00,0.00
T208781,Titans Vs Mumbai,Titans,HardikPandya,2.00,0.00,10.00,1.00,5.00,8.00,0.00,1.00,0.00,0.00
T208781,Titans Vs Mumbai,Titans,RashidKhan,4.00,0.00,27.00,2.00,6.75,10.00,2.00,1.00,0.00,0.00
T208781,Titans Vs Mumbai,Titans,NoorAhmad,4.00,0.00,37.00,3.00,9.25,10.00,2.00,3.00,0.00,0.00
T208781,Titans Vs Mumbai,Titans,MohitSharma,4.00,0.00,38.00,2.00,9.50,7.00,1.00,3.00,0.00,0.00
T208781,Titans Vs Mumbai,Titans,JoshLittle,2.00,0.00,18.00,0.00,9.00,2.00,1.00,1.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,0.00,11.00,2.00,2.75,16.00,1.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Sunrisers,MarcoJansen,2.00,0.00,27.00,0.00,13.50,4.00,4.00,1.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Sunrisers,WashingtonSundar,4.00,0.00,28.00,3.00,7.00,10.00,2.00,1.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Sunrisers,TNatarajan,3.00,0.00,21.00,1.00,7.00,3.00,2.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Sunrisers,MayankMarkande,4.00,0.00,34.00,0.00,8.50,7.00,4.00,0.00,1.00,0.00
T206316,Capitals Vs Sunrisers,Sunrisers,UmranMalik,2.00,0.00,14.00,0.00,7.00,4.00,2.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Sunrisers,AidenMarkram,1.00,0.00,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Capitals,IshantSharma,3.00,0.00,18.00,1.00,6.00,8.00,2.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Capitals,AnrichNortje,4.00,0.00,33.00,2.00,8.25,10.00,4.00,1.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Capitals,MukeshKumar,3.00,0.00,27.00,0.00,9.00,4.00,4.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Capitals,AxarPatel,4.00,0.00,21.00,2.00,5.25,8.00,1.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Capitals,KuldeepYadav,4.00,0.00,22.00,1.00,5.50,6.00,1.00,0.00,0.00,0.00
T206316,Capitals Vs Sunrisers,Capitals,MitchellMarsh,2.00,0.00,16.00,0.00,8.00,3.00,1.00,0.00,0.00,1.00
T207135,Super Kings Vs KKR,KKR,UmeshYadav,3.00,0.00,35.00,0.00,11.66,7.00,3.00,3.00,0.00,0.00
T207135,Super Kings Vs KKR,KKR,DavidWiese,3.00,0.00,38.00,0.00,12.66,3.00,3.00,2.00,0.00,0.00
T207135,Super Kings Vs KKR,KKR,VarunChakravarthy,4.00,0.00,49.00,1.00,12.25,8.00,2.00,5.00,0.00,0.00
T207135,Super Kings Vs KKR,KKR,KulwantKhejroliya,3.00,0.00,44.00,2.00,14.66,5.00,2.00,4.00,0.00,1.00
T207135,Super Kings Vs KKR,KKR,SunilNarine,2.00,0.00,23.00,0.00,11.50,3.00,1.00,2.00,0.00,0.00
T207135,Super Kings Vs KKR,KKR,SuyashSharma,4.00,0.00,29.00,1.00,7.25,8.00,2.00,1.00,0.00,0.00
T207135,Super Kings Vs KKR,KKR,AndreRussell,1.00,0.00,17.00,0.00,17.00,0.00,1.00,1.00,2.00,0.00
T207135,Super Kings Vs KKR,Super Kings,AkashSingh,4.00,0.00,29.00,1.00,7.25,13.00,4.00,1.00,1.00,0.00
T207135,Super Kings Vs KKR,Super Kings,TusharDeshpande,4.00,0.00,43.00,2.00,10.75,12.00,3.00,3.00,4.00,0.00
T207135,Super Kings Vs KKR,Super Kings,MaheeshTheekshana,4.00,0.00,32.00,2.00,8.00,8.00,3.00,1.00,1.00,0.00
T207135,Super Kings Vs KKR,Super Kings,MoeenAli,1.00,0.00,20.00,1.00,20.00,1.00,0.00,3.00,0.00,0.00
T207135,Super Kings Vs KKR,Super Kings,RavindraJadeja,3.00,0.00,34.00,1.00,11.33,5.00,2.00,3.00,0.00,0.00
T207135,Super Kings Vs KKR,Super Kings,MatheeshaPathirana,4.00,0.00,27.00,1.00,6.75,11.00,2.00,1.00,3.00,0.00
T205220,RCB Vs Royals,Royals,TrentBoult,4.00,0.00,41.00,2.00,10.25,8.00,6.00,0.00,1.00,0.00
T205220,RCB Vs Royals,Royals,SandeepSharma,4.00,0.00,49.00,2.00,12.25,9.00,7.00,2.00,1.00,0.00
T205220,RCB Vs Royals,Royals,RavichandranAshwin,4.00,0.00,36.00,1.00,9.00,7.00,2.00,2.00,1.00,0.00
T205220,RCB Vs Royals,Royals,YuzvendraChahal,4.00,0.00,28.00,1.00,7.00,7.00,0.00,1.00,2.00,0.00
T205220,RCB Vs Royals,Royals,JasonHolder,4.00,0.00,32.00,0.00,8.00,6.00,3.00,1.00,0.00,0.00
T205220,RCB Vs Royals,RCB,MohammedSiraj,4.00,0.00,39.00,1.00,9.75,8.00,4.00,1.00,3.00,0.00
T205220,RCB Vs Royals,RCB,DavidWilley,4.00,0.00,26.00,1.00,6.50,11.00,2.00,1.00,1.00,0.00
T205220,RCB Vs Royals,RCB,VijaykumarVyshak,2.00,0.00,24.00,0.00,12.00,4.00,5.00,0.00,1.00,0.00
T205220,RCB Vs Royals,RCB,GlennMaxwell,2.00,0.00,25.00,0.00,12.50,3.00,2.00,2.00,0.00,0.00
T205220,RCB Vs Royals,RCB,HarshalPatel,4.00,0.00,32.00,3.00,8.00,8.00,3.00,1.00,1.00,0.00
T205220,RCB Vs Royals,RCB,WaninduHasaranga,4.00,0.00,32.00,0.00,8.00,5.00,2.00,1.00,0.00,0.00
T204462,Punjab Kings Vs Mumbai,Mumbai,ArjunTendulkar,3.00,0.00,48.00,1.00,16.00,4.00,6.00,2.00,4.00,1.00
T204462,Punjab Kings Vs Mumbai,Mumbai,JasonBehrendorff,3.00,0.00,41.00,1.00,13.66,6.00,2.00,4.00,1.00,0.00
T204462,Punjab Kings Vs Mumbai,Mumbai,CameronGreen,4.00,0.00,41.00,2.00,10.25,9.00,2.00,4.00,0.00,0.00
T204462,Punjab Kings Vs Mumbai,Mumbai,JofraArcher,4.00,0.00,42.00,1.00,10.50,8.00,3.00,3.00,1.00,0.00
T204462,Punjab Kings Vs Mumbai,Mumbai,PiyushChawla,3.00,0.00,15.00,2.00,5.00,12.00,2.00,0.00,1.00,0.00
T204462,Punjab Kings Vs Mumbai,Mumbai,HrithikShokeen,3.00,0.00,24.00,0.00,8.00,7.00,1.00,1.00,0.00,1.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,MatthewShort,1.00,0.00,7.00,0.00,7.00,3.00,1.00,0.00,1.00,0.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,ArshdeepSingh,4.00,0.00,29.00,4.00,7.25,12.00,2.00,2.00,1.00,0.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,HarpreetBrar,2.00,0.00,15.00,0.00,7.50,5.00,1.00,1.00,0.00,0.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,SamCurran,3.00,0.00,41.00,0.00,13.66,2.00,3.00,3.00,1.00,0.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,NathanEllis,4.00,0.00,44.00,1.00,11.00,5.00,2.00,3.00,0.00,0.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,RahulChahar,4.00,0.00,42.00,0.00,10.50,4.00,4.00,2.00,0.00,0.00
T204462,Punjab Kings Vs Mumbai,Punjab Kings,LiamLivingstone,2.00,0.00,23.00,1.00,11.50,2.00,4.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Super Giants,Naveen-ul-Haq,4.00,0.00,19.00,1.00,4.75,12.00,1.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Super Giants,KrunalPandya,4.00,0.00,16.00,2.00,4.00,13.00,1.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Super Giants,AveshKhan,3.00,0.00,21.00,0.00,7.00,6.00,2.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Super Giants,RaviBishnoi,4.00,0.00,49.00,0.00,12.25,4.00,4.00,3.00,0.00,0.00
T208595,Titans Vs Super Giants,Super Giants,MarcusStoinis,3.00,0.00,20.00,2.00,6.66,7.00,1.00,1.00,0.00,0.00
T208595,Titans Vs Super Giants,Super Giants,AmitMishra,2.00,0.00,9.00,1.00,4.50,4.00,0.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Titans,MohammedShami,3.00,1.00,18.00,0.00,6.00,9.00,3.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Titans,JayantYadav,4.00,0.00,26.00,0.00,6.50,8.00,2.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Titans,RashidKhan,4.00,0.00,33.00,1.00,8.25,9.00,4.00,1.00,0.00,0.00
T208595,Titans Vs Super Giants,Titans,MohitSharma,3.00,0.00,17.00,2.00,5.66,5.00,1.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Titans,NoorAhmad,4.00,0.00,18.00,2.00,4.50,13.00,1.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Titans,HardikPandya,1.00,0.00,7.00,0.00,7.00,2.00,1.00,0.00,0.00,0.00
T208595,Titans Vs Super Giants,Titans,RahulTewatia,1.00,0.00,8.00,0.00,8.00,4.00,0.00,1.00,1.00,0.00
T208568,Sunrisers Vs Super Kings,Super Kings,AkashSingh,3.00,0.00,17.00,1.00,5.66,10.00,1.00,1.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Super Kings,TusharDeshpande,3.00,0.00,26.00,0.00,8.66,7.00,4.00,0.00,1.00,0.00
T208568,Sunrisers Vs Super Kings,Super Kings,MaheeshTheekshana,4.00,0.00,27.00,1.00,6.75,5.00,2.00,0.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Super Kings,MoeenAli,2.00,0.00,18.00,0.00,9.00,2.00,1.00,1.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Super Kings,RavindraJadeja,4.00,0.00,22.00,3.00,5.50,8.00,1.00,0.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Super Kings,MatheeshaPathirana,4.00,0.00,22.00,1.00,5.50,9.00,2.00,0.00,1.00,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,BhuvneshwarKumar,2.00,0.00,10.00,0.00,5.00,7.00,1.00,0.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,MarcoJansen,3.00,0.00,37.00,0.00,12.33,5.00,6.00,1.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,AidenMarkram,1.00,0.00,11.00,0.00,11.00,2.00,2.00,0.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,WashingtonSundar,2.40,0.00,16.00,0.00,6.00,4.00,1.00,0.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,MayankMarkande,4.00,0.00,23.00,2.00,5.75,8.00,2.00,0.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,UmranMalik,3.00,0.00,18.00,0.00,6.00,8.00,2.00,0.00,0.00,0.00
T208568,Sunrisers Vs Super Kings,Sunrisers,MayankDagar,3.00,0.00,21.00,0.00,7.00,5.00,2.00,0.00,0.00,0.00
T206506,KKR Vs Capitals,Capitals,IshantSharma,4.00,0.00,19.00,2.00,4.75,13.00,2.00,0.00,1.00,0.00
T206506,KKR Vs Capitals,Capitals,MukeshKumar,4.00,0.00,34.00,1.00,8.50,15.00,2.00,3.00,4.00,0.00
T206506,KKR Vs Capitals,Capitals,AnrichNortje,4.00,0.00,20.00,2.00,5.00,16.00,3.00,0.00,2.00,0.00
T206506,KKR Vs Capitals,Capitals,AxarPatel,3.00,0.00,13.00,2.00,4.33,12.00,2.00,0.00,0.00,0.00
T206506,KKR Vs Capitals,Capitals,MitchellMarsh,2.00,0.00,25.00,0.00,12.50,2.00,1.00,2.00,2.00,0.00
T206506,KKR Vs Capitals,Capitals,KuldeepYadav,3.00,0.00,15.00,2.00,5.00,9.00,0.00,1.00,1.00,0.00
T206506,KKR Vs Capitals,KKR,UmeshYadav,1.00,0.00,6.00,0.00,6.00,3.00,1.00,0.00,0.00,0.00
T206506,KKR Vs Capitals,KKR,KulwantKhejroliya,1.20,0.00,20.00,0.00,15.00,2.00,3.00,0.00,0.00,1.00
T206506,KKR Vs Capitals,KKR,AndreRussell,1.00,0.00,12.00,0.00,12.00,3.00,2.00,0.00,0.00,1.00
T206506,KKR Vs Capitals,KKR,SunilNarine,4.00,0.00,36.00,0.00,9.00,7.00,6.00,0.00,1.00,0.00
T206506,KKR Vs Capitals,KKR,VarunChakravarthy,4.00,1.00,16.00,2.00,4.00,14.00,2.00,0.00,0.00,0.00
T206506,KKR Vs Capitals,KKR,AnukulRoy,4.00,0.00,19.00,2.00,4.75,13.00,2.00,0.00,2.00,0.00
T206506,KKR Vs Capitals,KKR,NitishRana,4.00,0.00,17.00,2.00,4.25,10.00,1.00,0.00,0.00,0.00
T209410,RCB Vs Punjab Kings,Punjab Kings,ArshdeepSingh,4.00,0.00,34.00,1.00,8.50,8.00,5.00,0.00,1.00,0.00
T209410,RCB Vs Punjab Kings,Punjab Kings,HarpreetBrar,3.00,0.00,31.00,2.00,10.33,7.00,1.00,3.00,0.00,0.00
T209410,RCB Vs Punjab Kings,Punjab Kings,NathanEllis,4.00,0.00,41.00,1.00,10.25,8.00,2.00,3.00,1.00,0.00
T209410,RCB Vs Punjab Kings,Punjab Kings,SamCurran,4.00,0.00,27.00,0.00,6.75,6.00,1.00,0.00,0.00,1.00
T209410,RCB Vs Punjab Kings,Punjab Kings,RahulChahar,4.00,0.00,24.00,0.00,6.00,7.00,2.00,0.00,0.00,0.00
T209410,RCB Vs Punjab Kings,Punjab Kings,LiamLivingstone,1.00,0.00,9.00,0.00,9.00,0.00,1.00,0.00,0.00,0.00
T209410,RCB Vs Punjab Kings,RCB,MohammedSiraj,4.00,0.00,21.00,4.00,5.25,13.00,3.00,0.00,0.00,0.00
T209410,RCB Vs Punjab Kings,RCB,WayneParnell,3.00,0.00,32.00,1.00,10.66,9.00,1.00,4.00,0.00,0.00
T209410,RCB Vs Punjab Kings,RCB,WaninduHasaranga,4.00,0.00,39.00,2.00,9.75,7.00,2.00,3.00,0.00,0.00
T209410,RCB Vs Punjab Kings,RCB,VijaykumarVyshak,3.00,0.00,29.00,0.00,9.66,6.00,2.00,2.00,1.00,0.00
T209410,RCB Vs Punjab Kings,RCB,GlennMaxwell,1.00,0.00,5.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00
T209410,RCB Vs Punjab Kings,RCB,HarshalPatel,3.20,0.00,22.00,1.00,6.60,10.00,1.00,1.00,1.00,1.00
T205539,Super Giants Vs Royals,Royals,TrentBoult,4.00,1.00,16.00,1.00,4.00,18.00,1.00,1.00,0.00,0.00
T205539,Super Giants Vs Royals,Royals,SandeepSharma,4.00,0.00,32.00,1.00,8.00,8.00,4.00,0.00,0.00,1.00
T205539,Super Giants Vs Royals,Royals,RavichandranAshwin,4.00,0.00,23.00,2.00,5.75,9.00,2.00,0.00,1.00,0.00
T205539,Super Giants Vs Royals,Royals,YuzvendraChahal,4.00,0.00,41.00,0.00,10.25,5.00,3.00,2.00,0.00,0.00
T205539,Super Giants Vs Royals,Royals,JasonHolder,4.00,0.00,38.00,1.00,9.50,7.00,3.00,2.00,0.00,0.00
T205539,Super Giants Vs Royals,Super Giants,Naveen-ul-Haq,4.00,0.00,19.00,0.00,4.75,11.00,0.00,1.00,1.00,0.00
T205539,Super Giants Vs Royals,Super Giants,YudhvirSingh,2.00,0.00,27.00,0.00,13.50,6.00,2.00,2.00,1.00,0.00
T205539,Super Giants Vs Royals,Super Giants,AveshKhan,4.00,0.00,25.00,3.00,6.25,12.00,4.00,0.00,0.00,0.00
T205539,Super Giants Vs Royals,Super Giants,MarcusStoinis,4.00,0.00,28.00,2.00,7.00,11.00,3.00,1.00,0.00,0.00
T205539,Super Giants Vs Royals,Super Giants,RaviBishnoi,4.00,0.00,25.00,0.00,6.25,8.00,2.00,0.00,0.00,1.00
T205539,Super Giants Vs Royals,Super Giants,AmitMishra,2.00,0.00,15.00,0.00,7.50,3.00,2.00,0.00,0.00,0.00
T203831,Mumbai Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,0.00,31.00,1.00,7.75,8.00,1.00,2.00,0.00,0.00
T203831,Mumbai Vs Sunrisers,Sunrisers,MarcoJansen,4.00,0.00,43.00,2.00,10.75,11.00,3.00,4.00,1.00,0.00
T203831,Mumbai Vs Sunrisers,Sunrisers,WashingtonSundar,4.00,0.00,33.00,0.00,8.25,10.00,4.00,1.00,0.00,0.00
T203831,Mumbai Vs Sunrisers,Sunrisers,TNatarajan,4.00,0.00,50.00,1.00,12.50,3.00,7.00,1.00,0.00,0.00
T203831,Mumbai Vs Sunrisers,Sunrisers,MayankMarkande,4.00,0.00,35.00,0.00,8.75,9.00,4.00,1.00,1.00,0.00
T203831,Mumbai Vs Sunrisers,Mumbai,ArjunTendulkar,2.50,0.00,18.00,1.00,6.35,9.00,2.00,0.00,3.00,0.00
T203831,Mumbai Vs Sunrisers,Mumbai,JasonBehrendorff,4.00,0.00,37.00,2.00,9.25,7.00,5.00,0.00,1.00,0.00
T203831,Mumbai Vs Sunrisers,Mumbai,RileyMeredith,4.00,0.00,33.00,2.00,8.25,10.00,3.00,1.00,3.00,0.00
T203831,Mumbai Vs Sunrisers,Mumbai,HrithikShokeen,1.00,0.00,12.00,0.00,12.00,1.00,0.00,1.00,0.00,0.00
T203831,Mumbai Vs Sunrisers,Mumbai,PiyushChawla,4.00,0.00,43.00,2.00,10.75,5.00,4.00,2.00,0.00,0.00
T203831,Mumbai Vs Sunrisers,Mumbai,CameronGreen,4.00,0.00,29.00,1.00,7.25,9.00,4.00,0.00,1.00,0.00
T206232,Super Kings Vs RCB,RCB,MohammedSiraj,4.00,0.00,30.00,1.00,7.50,10.00,1.00,2.00,1.00,0.00
